InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
38_GOULCREST_33149,38,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,4.79,12,57.48,2
66_EANVERNESS_28888,66,28888,Livingston Clrs Wh Znfdl Cal,3L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,8.1,4,32.4,2
68_SOLARIS_3511,68,3511,New Amsterdam Vodka,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,7.24,12,86.88,1
15_WANBORNE_14622,15,14622,La Marca Prosecco,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,8.66,11,95.26,2
49_GARIGILL_19545,49,19545,Darkhorse Red,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.29,12,63.48,2
76_DONCASTER_45876,76,45876,Frei Bros RSV Svgn Bl RRV,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,10.34,12,124.08,2
54_GUTHRAM_7715,54,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.01,12,36.12,2
55_DRY GULCH_18107,55,18107,Barefoot Cellars Pink Moscat,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.22,12,38.64,2
65_LUTON_38898,65,38898,L Martini Cab Svgn Napa,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,20.13,12,241.56,2
15_WANBORNE_13489,15,13489,Don Miguel Gascon Malbec Rsv,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,12.83,6,76.98,2
15_WANBORNE_31487,15,31487,Barefoot Bubbly Brut Cve,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.29,24,126.96,2
17_OLDHAM_8214,17,8214,E & J Brandy VS,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,7.4,12,88.8,1
33_HORNSEY_39479,33,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.29,12,63.48,2
38_GOULCREST_18106,38,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,7.14,6,42.84,2
73_DONCASTER_8077,73,8077,Sheffield Very Dry Sherry,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.84,6,41.04,2
23_ARBINGTON_10296,23,10296,Alamos Slcn Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,9.73,12,116.76,2
41_LARNWICK_31494,41,31494,Barefoot Merlot Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,6.02,6,36.12,2
76_DONCASTER_22362,76,22362,Barefoot Bubbly Peach Fusion,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,6.45,11,70.95,2
60_IRRAGIN_39479,60,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.29,12,63.48,2
8_ALNERWICK_34133,8,34133,Turning Leaf RSV Cab Svgn,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.12,36,220.32,2
32_MOUNTMEND_31500,32,31500,Barefoot Wh Znfdl Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.22,12,38.64,2
69_MOUNTMEND_39412,69,39412,Mirassou Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.88,12,70.56,2
49_GARIGILL_8576,49,8576,E & J Brandy VS,375mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,3.67,20,73.4,1
62_KILMARNOCK_27176,62,27176,Peter Vella Delicious Red B/,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,9.2,4,36.8,2
34_PITMERDEN_20357,34,20357,Apothic Dark,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.19,11,57.09,2
20_BREDWARDINE_6735,20,6735,Gallo Twin Valley Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.53,6,39.18,2
60_IRRAGIN_10421,60,10421,Barefoot Moscato Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,5.9,10,59.0,2
78_EASTHAVEN_10421,78,10421,Barefoot Moscato Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.9,6,35.4,2
39_EASTHALLOW_28890,39,28890,Peter Vella Wh Znfdl Cal,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,9.99,12,119.88,2
27_MOUNTMEND_31493,27,31493,Barefoot Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.33,12,39.96,2
37_PAETHSMOUTH_39593,37,39593,Redwood Creek Pnt Nr Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,6.33,6,37.98,2
32_MOUNTMEND_3180,32,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,10.94,28,306.32,1
25_CAERSHIRE_37656,25,37656,MacMurray Ranch Sonma Pnt Nr,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,13.51,12,162.12,2
21_BALERNO_44037,21,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.42,12,41.04,2
69_MOUNTMEND_31487,69,31487,Barefoot Bubbly Brut Cve,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,5.29,2,10.58,2
78_EASTHAVEN_39593,78,39593,Redwood Creek Pnt Nr Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,6.33,6,37.98,2
62_KILMARNOCK_27461,62,27461,Ecco Domani Pnt Grigio Venez,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.12,12,73.44,2
2_ASHBORNE_7715,2,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.01,11,33.11,2
23_ARBINGTON_13163,23,13163,Barefoot Bubbly Moscato,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.47,24,131.28,2
79_BALLYMENA_10420,79,10420,Barefoot Moscato Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,3.35,12,40.2,2
14_BROMWICH_5480,14,5480,E & J Superior RSV VSOP,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,7.85,12,94.2,1
59_CLAETHORPES_34134,59,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.84,34,198.56,2
25_CAERSHIRE_10296,25,10296,Alamos Slcn Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,9.73,12,116.76,2
79_BALLYMENA_3180,79,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,10.94,156,1706.64,1
34_PITMERDEN_28888,34,28888,Livingston Clrs Wh Znfdl Cal,3L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,8.1,4,32.4,2
43_WOLFORD_16289,43,16289,Barefoot Bubbly Pink Moscato,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.19,12,62.28,2
38_GOULCREST_20446,38,20446,Barefoot Bubbly Brut Cuvee,187mL 4 Pk,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.7,6,40.2,2
13_TARMSWORTH_34133,13,34133,Turning Leaf RSV Cab Svgn,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.12,13,79.56,2
9_BLACKPOOL_8032,9,8032,Ballatore Gran Spumante,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.26,11,57.86,2
66_EANVERNESS_20357,66,20357,Apothic Dark,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.19,10,51.9,2
79_BALLYMENA_20446,79,20446,Barefoot Bubbly Brut Cuvee,187mL 4 Pk,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-09,2024-01-18,2024-02-14,6.7,6,40.2,2
72_HARDERSFIELD_6995,72,6995,Carlo Rossi Spanada Sangria,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,4.79,6,28.74,2
35_HALIVAARA_13930,35,13930,Gallo Copperidge Pnt Grigio,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,4.72,12,56.64,2
45_VERITAS_39479,45,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.29,12,63.48,2
30_CULCHETH_14622,30,14622,La Marca Prosecco,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,8.66,12,103.92,2
23_ARBINGTON_10727,23,10727,Starborough Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,5.41,11,59.51,2
41_LARNWICK_39412,41,39412,Mirassou Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.88,12,70.56,2
40_BULLMAR_34134,40,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.84,30,175.2,2
67_EANVERNESS_31493,67,31493,Barefoot Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.33,12,39.96,2
35_HALIVAARA_33149,35,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,4.79,10,47.9,2
10_HORNSEY_8450,10,8450,E & J Brandy VS,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,13.86,10,138.6,1
72_HARDERSFIELD_31487,72,31487,Barefoot Bubbly Brut Cve,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.29,12,63.48,2
73_DONCASTER_24817,73,24817,Mirassou Pnt Nr,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,13.1,6,78.6,2
66_EANVERNESS_20446,66,20446,Barefoot Bubbly Brut Cuvee,187mL 4 Pk,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.7,6,40.2,2
72_HARDERSFIELD_20447,72,20447,Barefoot Bubbly Pink Moscato,187mL 4 Pk,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.53,5,32.65,2
32_MOUNTMEND_8214,32,8214,E & J Brandy VS,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,7.4,12,88.8,1
70_KELD_31787,70,31787,Peter Vella Merlot Calif B/B,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,10.8,4,43.2,2
14_BROMWICH_44038,14,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.86,5,29.3,2
34_PITMERDEN_23542,34,23542,Vin Vault Pnt Nr,3L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,6.86,6,41.16,2
67_EANVERNESS_31501,67,31501,Barefoot Wh Znfdl Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,7.53,6,45.18,2
49_GARIGILL_6660,49,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,10.27,4,41.08,2
71_CLARCTON_18106,71,18106,Barefoot Cellars Pink Moscat,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,7.14,4,28.56,2
1_HARDERSFIELD_7340,1,7340,Viniq Shimmery Liqueur,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,14.72,12,176.64,1
39_EASTHALLOW_7715,39,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,3.01,12,36.12,2
20_BREDWARDINE_6173,20,6173,Gallo Fairbanks Red Port,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.51,6,33.06,2
34_PITMERDEN_10420,34,10420,Barefoot Moscato Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.35,10,33.5,2
41_LARNWICK_24096,41,24096,Gallo Copperidge Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,4.57,30,137.1,2
59_CLAETHORPES_39411,59,39411,Mirassou Chard Cntrl Coast,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.84,11,64.24,2
15_WANBORNE_14006,15,14006,Apothic Winemakers Red Blend,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.44,8,43.52,2
69_MOUNTMEND_7715,69,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,3.01,24,72.24,2
66_EANVERNESS_6314,66,6314,Livingston Burgundy Calif,3L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,7.74,4,30.96,2
15_WANBORNE_33149,15,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,4.79,94,450.26,2
7_STANMORE_42753,7,42753,Five Oaks Merlot Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,2.6,24,62.4,2
66_EANVERNESS_8077,66,8077,Sheffield Very Dry Sherry,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,6.84,6,41.04,2
54_GUTHRAM_8214,54,8214,E & J Brandy VS,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,7.4,12,88.8,1
8_ALNERWICK_6854,8,6854,Carlo Rossi Burgundy Calif,4L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,9.86,4,39.44,2
54_GUTHRAM_39410,54,39410,Mirassou Cab Svgn Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.12,12,73.44,2
33_HORNSEY_14006,33,14006,Apothic Winemakers Red Blend,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,5.44,18,97.92,2
15_WANBORNE_36543,15,36543,MacMurray Ranch Pnt Nr RRV,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,13.15,6,78.9,2
12_LEESIDE_40545,12,40545,Whitehaven Svgn Bl Marlboro,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,9.93,12,119.16,2
79_BALLYMENA_39479,79,39479,Barefoot Premium X-Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-09,2024-01-18,2024-02-14,5.29,23,121.67,2
25_CAERSHIRE_34134,25,34134,Turning Leaf RSV Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,5.84,23,134.32,2
15_WANBORNE_36579,15,36579,Covey Run Rsl Columbia Vly,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.92,12,47.04,2
38_GOULCREST_6660,38,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,10.27,4,41.08,2
23_ARBINGTON_35666,23,35666,Redwood Creek Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,6.12,6,36.72,2
68_SOLARIS_21232,68,21232,Barefoot Bubbly Prosecco,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.62,12,79.44,2
79_BALLYMENA_2152,79,2152,New Amsterdam Gin,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-09,2024-01-18,2024-02-14,7.19,11,79.09,1
73_DONCASTER_6755,73,6755,Peter Vella Chablis B/B,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,10.34,4,41.36,2
7_STANMORE_28890,7,28890,Peter Vella Wh Znfdl Cal,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,9.99,8,79.92,2
9_BLACKPOOL_3180,9,3180,New Amsterdam Vodka,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,10.94,2,21.88,1
6_GOULCREST_24096,6,24096,Gallo Copperidge Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,4.57,6,27.42,2
10_HORNSEY_27461,10,27461,Ecco Domani Pnt Grigio Venez,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,6.12,12,73.44,2
41_LARNWICK_13163,41,13163,Barefoot Bubbly Moscato,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.47,2,10.94,2
49_GARIGILL_16806,49,16806,Apothic Winemakers White,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.3,12,63.6,2
30_CULCHETH_35666,30,35666,Redwood Creek Chard Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,6.12,5,30.6,2
5_SUTTON_32989,5,32989,Barefoot Cab Svgn Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,5.78,6,34.68,2
39_EASTHALLOW_33149,39,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,4.79,24,114.96,2
9_BLACKPOOL_3511,9,3511,New Amsterdam Vodka,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,7.24,23,166.52,1
38_GOULCREST_7715,38,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.01,12,36.12,2
61_AETHELNEY_33149,61,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,4.79,12,57.48,2
79_BALLYMENA_6593,79,6593,Souverain Chard N Cst,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-09,2024-01-18,2024-02-14,7.84,12,94.08,2
73_DONCASTER_8032,73,8032,Ballatore Gran Spumante,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.26,12,63.12,2
5_SUTTON_33873,5,33873,Bella Sera Pnt Grigio Del,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,4.48,12,53.76,2
25_CAERSHIRE_44037,25,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.42,12,41.04,2
25_CAERSHIRE_44038,25,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,5.86,1,5.86,2
15_WANBORNE_24604,15,24604,Dark Horse Pnt Nr,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,5.4,12,64.8,2
8_ALNERWICK_7358,8,7358,Viniq Ruby Shimmery Liqueur,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,14.17,12,170.04,1
68_SOLARIS_14625,68,14625,Bridlewood Pnt Nr,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.62,11,72.82,2
60_IRRAGIN_7715,60,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.01,24,72.24,2
53_HILLFAR_2164,53,2164,New Amsterdam Gin,1.75L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,12.14,6,72.84,1
1_HARDERSFIELD_44037,1,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,3.42,12,41.04,2
64_CESTERFIELD_28889,64,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,10.61,3,31.83,2
73_DONCASTER_38899,73,38899,L Martini Cab Svgn Sonoma,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,7.28,12,87.36,2
66_EANVERNESS_7716,66,7716,Andre Brut,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,3.79,22,83.38,2
11_CARDEND_28889,11,28889,Peter Vella Chard Cal B/B,5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,10.61,2,21.22,2
11_CARDEND_46447,11,46447,Gascon Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.12,10,61.2,2
73_DONCASTER_44037,73,44037,Barefoot Pnt Grigio Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.42,11,37.62,2
53_HILLFAR_27461,53,27461,Ecco Domani Pnt Grigio Venez,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,6.12,10,61.2,2
27_MOUNTMEND_6285,27,6285,Gallo Twin Valley Wh Znfdl C,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.62,4,26.48,2
1_HARDERSFIELD_44038,1,44038,Barefoot Pnt Grigio Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,5.86,5,29.3,2
34_PITMERDEN_27461,34,27461,Ecco Domani Pnt Grigio Venez,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,6.12,9,55.08,2
73_DONCASTER_20357,73,20357,Apothic Dark,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,5.19,12,62.28,2
78_EASTHAVEN_7715,78,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.01,12,36.12,2
41_LARNWICK_7261,41,7261,Gallo X Dry Vermouth,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.61,12,43.32,2
22_SHARNWICK_6660,22,6660,Carlo Rossi Paisano Calif,4L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,10.27,3,30.81,2
50_MOUNTMEND_8576,50,8576,E & J Brandy VS,375mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.67,24,88.08,1
9_BLACKPOOL_7716,9,7716,Andre Brut,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-06,2024-01-18,2024-02-14,3.79,12,45.48,2
15_WANBORNE_31488,15,31488,Barefoot Chard Cal,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,3.44,8,27.52,2
59_CLAETHORPES_33874,59,33874,Bella Sera Pinot Grigio Del,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,6.62,5,33.1,2
21_BALERNO_7715,21,7715,Andre Extra Dry,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-05,2024-01-18,2024-02-14,3.01,24,72.24,2
73_DONCASTER_32989,73,32989,Barefoot Cab Svgn Cal,1.5L,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-08,2024-01-18,2024-02-14,5.78,6,34.68,2
71_CLARCTON_21232,71,21232,Barefoot Bubbly Prosecco,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-07,2024-01-18,2024-02-14,6.62,12,79.44,2
73_DONCASTER_33149,73,33149,Alamos Ridge Malbec Mendoza,750mL,3252,E & J GALLO WINERY         ,8238,2023-12-29,2024-01-04,2024-01-18,2024-02-14,4.79,19,91.01,2
